week_date,bpi_5tc,bci_5tc,bdi,vlsfo_sgp_usd_t,usd_inr,cyclone_dummy,port_congestion_paradip_days,red_sea_disruption,freight_rate_usd_t,route_key,vessel_class,data_source,bpi_5tc_lag1,bpi_5tc_lag2,bpi_5tc_lag3,bpi_5tc_lag4,bpi_5tc_lag8,bpi_5tc_lag12,bci_5tc_lag1,bci_5tc_lag2,bci_5tc_lag3,bci_5tc_lag4,bci_5tc_lag8,bci_5tc_lag12,vlsfo_sgp_usd_t_lag1,vlsfo_sgp_usd_t_lag2,vlsfo_sgp_usd_t_lag3,vlsfo_sgp_usd_t_lag4,vlsfo_sgp_usd_t_lag8,vlsfo_sgp_usd_t_lag12,freight_rate_usd_t_lag1,freight_rate_usd_t_lag2,freight_rate_usd_t_lag3,freight_rate_usd_t_lag4,freight_rate_usd_t_lag8,freight_rate_usd_t_lag12,bpi_5tc_roll4_mean,bpi_5tc_roll4_std,bpi_5tc_roll12_mean,bpi_5tc_roll12_std,vlsfo_sgp_usd_t_roll4_mean,vlsfo_sgp_usd_t_roll4_std,vlsfo_sgp_usd_t_roll12_mean,vlsfo_sgp_usd_t_roll12_std,freight_rate_usd_t_roll4_mean,freight_rate_usd_t_roll4_std,freight_rate_usd_t_roll12_mean,freight_rate_usd_t_roll12_std,bpi_momentum_4w,bpi_momentum_12w,vlsfo_momentum_4w,bunker_bpi_interaction,usd_inr_change_4w,bpi_zscore_26w,week_of_year,month,week_sin,week_cos
2020-12-14,15960.0,15850.0,15118.0,419.4,75.75,0,1.6,0,8.98,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15262.0,15132.0,14208.0,14050.0,14170.0,14781.0,18221.0,19176.0,14928.0,15413.0,15740.0,14320.0,404.6,458.4,425.8,422.5,491.1,518.5,9.27,9.83,9.34,8.53,9.27,9.15,15140.5,720.1784501080258,14266.333333333334,875.0684475392708,427.04999999999995,22.707634545825993,448.45,38.704275075124556,9.355,0.3529400326778977,9.600833333333332,0.8032259767319343,1910.0,1179.0,-3.1000000000000227,6.1750052,-0.5699999999999932,1.3753936013696917,51,12,-0.12053668025532363,0.992708874098054
2020-12-21,15865.0,18651.0,16186.0,459.9,75.81,0,1.1,0,8.84,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15960.0,15262.0,15132.0,14208.0,14701.0,13706.0,15850.0,18221.0,19176.0,14928.0,15700.0,13435.0,419.4,404.6,458.4,425.8,443.8,490.5,8.98,9.27,9.83,9.34,11.06,8.8,15554.75,418.2912661451722,14446.25,966.5550000811226,435.575,27.891262072558078,445.8999999999999,36.634683020329234,9.23,0.4382541119791955,9.604166666666666,0.7996755971055143,1657.0,2159.0,34.099999999999966,6.693624,0.14000000000000057,1.32809121314862,52,12,6.432490598706546e-16,1.0
2020-12-28,16055.0,19263.0,16535.0,438.4,76.24,0,1.1,0,9.24,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15865.0,15960.0,15262.0,15132.0,13826.0,12763.0,18651.0,15850.0,18221.0,19176.0,17467.0,14677.0,459.9,419.4,404.6,458.4,408.7,481.0,8.84,8.98,9.27,9.83,10.98,9.57,15785.5,357.5159670093977,14720.583333333334,910.951296805441,430.57500000000005,23.94972164069527,442.34999999999997,34.949457012299135,9.0825,0.20758532382292968,9.576666666666666,0.8066015500890517,923.0,3292.0,-20.0,7.2963135,0.20999999999999375,1.595492949464048,53,12,0.12053668025532314,0.992708874098054
2021-01-04,16692.0,17902.0,16341.0,435.0,76.38,0,3.3,0,9.47,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16055.0,15865.0,15960.0,15262.0,14006.0,13412.0,19263.0,18651.0,15850.0,18221.0,17508.0,16765.0,438.4,459.9,419.4,404.6,415.7,519.9,9.24,8.84,8.98,9.27,10.28,9.3,16143.0,374.129211191354,14993.916666666666,972.6119901241867,438.17499999999995,16.679403466554664,435.27500000000003,25.000840894948826,9.1325,0.2794488623463543,9.590833333333334,0.8027844535041017,1430.0,3280.0,30.399999999999977,7.038512,0.4200000000000017,1.9807869731323253,1,1,0.12053668025532305,0.992708874098054
2021-01-11,14660.0,17441.0,15039.0,424.0,76.13,0,0.9,0,8.23,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16692.0,16055.0,15865.0,15960.0,14050.0,14170.0,17902.0,19263.0,18651.0,15850.0,15413.0,15740.0,435.0,438.4,459.9,419.4,422.5,491.1,9.47,9.24,8.84,8.98,8.53,9.27,15818.0,849.1599770753829,15034.75,944.7639556091136,439.32499999999993,15.03049677600337,429.6833333333334,17.86555005556446,8.945,0.5431083378725354,9.504166666666666,0.8917751279262499,-1300.0,490.0,4.600000000000023,7.26102,0.37999999999999545,0.23436578392312343,2,1,0.23931566428755774,0.970941817426052
2021-01-18,14176.0,13747.0,13296.0,410.9,76.75,0,0.8,0,8.78,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14660.0,16692.0,16055.0,15865.0,14208.0,14701.0,17441.0,17902.0,19263.0,18651.0,14928.0,15700.0,424.0,435.0,438.4,459.9,425.8,443.8,8.23,9.47,9.24,8.84,9.34,11.06,15395.75,1175.300351683205,14991.0,973.3476441455201,427.075,12.411654469360267,426.94166666666666,18.02596401826764,8.93,0.5477834121864844,9.314166666666667,0.7638712210996331,-1689.0,-525.0,-49.0,6.21584,0.9399999999999977,-0.2812200954039611,3,1,0.3546048870425356,0.9350162426854148
2021-01-25,16274.0,21548.0,17570.0,410.5,77.53,0,0.8,0,8.53,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14176.0,14660.0,16692.0,16055.0,15132.0,13826.0,13747.0,17441.0,17902.0,19263.0,19176.0,17467.0,410.9,424.0,435.0,438.4,458.4,408.7,8.78,8.23,9.47,9.24,9.83,10.98,15450.5,1220.4800967925144,15195.0,963.4659969468166,420.1,11.747623873226269,427.0916666666667,17.867159225458302,8.7525,0.5285435964358391,9.110000000000001,0.584512228661257,219.0,2448.0,-27.899999999999977,5.8249184,1.2900000000000063,1.6127581130650495,4,1,0.4647231720437685,0.8854560256532099
2021-02-01,16414.0,21740.0,17724.0,447.6,77.8,0,1.5,0,9.49,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16274.0,14176.0,14660.0,16692.0,15262.0,14006.0,21548.0,13747.0,17441.0,17902.0,18221.0,17508.0,410.5,410.9,424.0,435.0,404.6,415.7,8.53,8.78,8.23,9.47,9.27,10.28,15381.0,1130.8409849900788,15395.666666666666,943.8782985238281,423.25,17.40277755609128,429.75,18.383812049043197,8.7575,0.5376104537674072,9.044166666666667,0.47498245581635773,-278.0,2408.0,12.600000000000023,6.680477,1.4200000000000017,1.6028132113777551,5,2,0.5680647467311558,0.8229838658936564
2021-02-08,17015.0,18629.0,16810.0,495.7,78.3,0,1.2,0,9.58,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16414.0,16274.0,14176.0,14660.0,15960.0,14050.0,21740.0,21548.0,13747.0,17441.0,15850.0,15413.0,447.6,410.5,410.9,424.0,419.4,422.5,9.49,8.53,8.78,8.23,8.98,8.53,15969.75,1238.2800908249035,15642.75,947.6664281754951,441.175,40.29800449981096,435.84999999999997,26.229632791246523,9.094999999999999,0.519519008314425,9.131666666666666,0.4683206619659719,2355.0,2965.0,71.69999999999999,7.3469064,2.1700000000000017,1.9698970402259348,6,2,0.6631226582407952,0.7485107481711011
2021-02-15,20270.0,24956.0,21131.0,489.4,78.92,0,1.2,0,9.39,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,17015.0,16414.0,16274.0,14176.0,15865.0,14208.0,18629.0,21740.0,21548.0,13747.0,18651.0,14928.0,495.7,447.6,410.5,410.9,459.9,425.8,9.58,9.49,8.53,8.78,8.84,9.34,17493.25,1878.8662139705414,16147.916666666666,1542.412600048335,460.8,39.75047169531585,441.1499999999999,30.1472899430295,9.247499999999999,0.4845874534075412,9.135833333333332,0.4705597891357896,6094.0,6062.0,78.5,8.4343355,2.1700000000000017,3.3787211775198225,7,2,0.7485107481711011,0.6631226582407953
2021-02-22,19838.0,15717.0,17198.0,540.9,79.49,0,1.4,0,9.52,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,20270.0,17015.0,16414.0,16274.0,16055.0,15132.0,24956.0,18629.0,21740.0,21548.0,19263.0,19176.0,489.4,495.7,447.6,410.5,438.4,458.4,9.39,9.58,9.49,8.53,9.24,9.83,18384.25,1951.5953089716102,16540.083333333332,1831.7526360556851,493.4,38.188916367624586,448.0249999999999,41.65088943719072,9.495000000000001,0.07937253933199168,9.11,0.43624430186432794,3564.0,4706.0,130.39999999999998,9.920138,1.9599999999999937,2.546166468000953,8,2,0.8229838658936564,0.5680647467311559
2021-03-01,22488.0,22727.0,21459.0,541.2,79.81,0,1.5,0,9.88,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,19838.0,20270.0,17015.0,16414.0,16692.0,15262.0,15717.0,24956.0,18629.0,21740.0,17902.0,18221.0,540.9,489.4,495.7,447.6,435.0,404.6,9.52,9.39,9.58,9.49,9.47,9.27,19902.75,2248.086797701547,17142.25,2455.0773779696137,516.8,28.119625412395116,459.4083333333333,47.02383261000028,9.5925,0.20742468512693915,9.160833333333334,0.48894056774610345,6074.0,7226.0,93.60000000000002,10.7303742,2.010000000000005,3.054485056354945,9,3,0.8854560256532099,0.4647231720437686
2021-03-08,20508.0,22640.0,20335.0,590.1,80.12,1,1.5,0,11.85,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,22488.0,19838.0,20270.0,17015.0,14660.0,15960.0,22727.0,15717.0,24956.0,18629.0,17441.0,15850.0,541.2,540.9,489.4,495.7,424.0,419.4,9.88,9.52,9.39,9.58,8.23,8.98,20776.0,1174.5421803125375,17521.25,2602.5917196308137,540.4,41.117636118824635,473.63333333333327,58.29009479761669,10.16,1.1455711821328913,9.4,0.9116518474226273,3493.0,4548.0,94.40000000000003,12.170505600000002,1.8200000000000074,1.9253794176803314,10,3,0.9350162426854148,0.35460488704253557
2021-03-15,20902.0,21585.0,20130.0,583.5,80.39,0,2.6,0,10.71,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,20508.0,22488.0,19838.0,20270.0,14176.0,15865.0,22640.0,22727.0,15717.0,24956.0,13747.0,18651.0,590.1,541.2,540.9,489.4,410.9,459.9,11.85,9.88,9.52,9.39,8.78,8.84,20934.0,1125.260266190299,17941.0,2714.947613758782,563.925,26.55112991946025,483.93333333333334,66.0468749977596,10.49,1.0345691534804986,9.555833333333334,0.9654622852511742,632.0,5037.0,94.10000000000002,12.1017708,1.4699999999999989,1.8509764457833544,11,3,0.970941817426052,0.23931566428755804
2021-03-22,22148.0,28195.0,23459.0,584.0,79.88,0,2.5,0,9.78,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,20902.0,20508.0,22488.0,19838.0,16274.0,16055.0,21585.0,22640.0,22727.0,15717.0,21548.0,19263.0,583.5,590.1,541.2,540.9,410.5,438.4,10.71,11.85,9.88,9.52,8.53,9.24,21511.5,955.1940466034445,18448.75,2894.0138570064596,574.7,22.533974349857857,496.0666666666666,70.16702583943186,10.555,0.9586970324351815,9.600833333333334,0.9619814620528442,2310.0,6093.0,43.10000000000002,12.196317,0.39000000000000057,2.0287554645642882,12,3,0.992708874098054,0.120536680255323
2021-03-29,24218.0,36165.0,27786.0,591.3,80.23,0,1.8,0,11.38,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,22148.0,20902.0,20508.0,22488.0,16414.0,16692.0,28195.0,21585.0,22640.0,22727.0,21740.0,17902.0,584.0,583.5,590.1,541.2,447.6,435.0,9.78,10.71,11.85,9.88,9.49,9.47,21944.0,1669.3863143882133,19075.916666666668,3269.7858828517974,587.225,4.0475301110735655,509.09166666666664,72.27596681323507,10.93,0.898109124772724,9.76,1.0881092859551422,1730.0,7526.0,50.09999999999991,12.934432,0.4200000000000017,2.335201158439701,13,3,1.0,-1.6081226496766366e-16
2021-04-05,26650.0,26822.0,25386.0,688.6,79.6,1,3.2,0,13.75,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,24218.0,22148.0,20902.0,20508.0,17015.0,14660.0,36165.0,28195.0,21585.0,22640.0,18629.0,17441.0,591.3,584.0,583.5,590.1,495.7,424.0,11.38,9.78,10.71,11.85,9.58,8.23,23479.5,2517.5286161895615,20075.083333333332,3611.7599199970205,611.85,51.290707410472564,531.1416666666667,83.45395527783647,11.405000000000001,1.6954153866629167,10.22,1.4790598979818774,6142.0,11990.0,98.5,14.320103399999999,-0.5200000000000102,2.5745293224846657,14,4,0.992708874098054,-0.12053668025532288
2021-04-12,29409.0,29174.0,27845.0,707.4,79.24,0,2.0,0,17.08,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,26650.0,24218.0,22148.0,20902.0,20270.0,14176.0,26822.0,36165.0,28195.0,21585.0,24956.0,13747.0,688.6,591.3,584.0,583.5,489.4,410.9,13.75,11.38,9.78,10.71,9.39,8.78,25606.25,3132.4672251544243,21344.5,4005.4360675098756,642.825,64.24040135823167,555.85,88.36551672148205,12.997499999999999,3.1728890620379477,10.911666666666667,2.399033264892458,8507.0,15233.0,123.89999999999998,18.35119,-1.1500000000000057,2.70240698875677,15,4,0.9709418174260521,-0.2393156642875575
2021-04-19,29506.0,34829.0,30160.0,671.1,79.89,0,2.4,0,13.59,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,29409.0,26650.0,24218.0,22148.0,19838.0,16274.0,29174.0,26822.0,36165.0,28195.0,15717.0,21548.0,707.4,688.6,591.3,584.0,540.9,410.5,17.08,13.75,11.38,9.78,9.52,8.53,27445.75,2526.563459853455,22447.166666666668,4293.635095502783,664.6,51.065252373801286,577.5666666666667,81.1226269672068,13.95,2.3502765794689053,11.333333333333334,2.3870191884567156,7358.0,13232.0,87.10000000000002,20.803926599999997,0.010000000000005116,2.3166384826512743,16,4,0.9350162426854148,-0.35460488704253545
2021-04-26,29335.0,39027.0,31745.0,694.5,80.32,0,2.6,0,14.3,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,29506.0,29409.0,26650.0,24218.0,22488.0,16414.0,34829.0,29174.0,26822.0,36165.0,22727.0,21740.0,671.1,707.4,688.6,591.3,541.2,447.6,13.59,17.08,13.75,11.38,9.88,9.49,28725.0,1385.104328200584,23523.916666666668,4263.148504830937,690.4,15.072491499417247,598.1416666666667,76.33168600180908,14.68,1.628639514032106,11.734166666666667,2.4523030301157918,5117.0,12921.0,103.20000000000005,19.8014766,0.0899999999999892,2.000589463525045,17,4,0.8854560256532099,-0.4647231720437685
2021-05-03,32428.0,31391.0,30392.0,671.1,81.06,1,3.5,0,18.37,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,29335.0,29506.0,29409.0,26650.0,20508.0,17015.0,39027.0,34829.0,29174.0,26822.0,22640.0,18629.0,694.5,671.1,707.4,688.6,590.1,495.7,14.3,13.59,17.08,13.75,11.85,9.58,30169.5,1507.2939328478667,24808.333333333332,4441.936275858498,686.025,18.020613197114187,612.7583333333333,71.57745275171668,15.835,2.2636622245084945,12.466666666666667,3.0016187551911186,5778.0,15413.0,-17.5,20.3731575,1.460000000000008,2.2387624039130514,18,5,0.8229838658936565,-0.5680647467311557
2021-05-10,32835.0,40422.0,34228.0,645.6,80.93,1,3.0,0,18.61,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,32428.0,29335.0,29506.0,29409.0,20902.0,20270.0,31391.0,39027.0,34829.0,29174.0,21585.0,24956.0,671.1,694.5,671.1,707.4,583.5,489.4,18.37,14.3,13.59,17.08,10.71,9.39,31026.0,1862.6116073943028,25855.416666666668,4745.457952004441,670.575,19.972543653726447,625.775,60.44136339536777,16.2175,2.6418349052631487,13.235,3.3069829699646593,3426.0,12565.0,-61.799999999999955,21.7624308,1.690000000000012,2.030644937383813,19,5,0.7485107481711013,-0.663122658240795
2021-05-17,30478.0,43420.0,34131.0,667.7,80.39,1,3.0,0,17.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,32835.0,32428.0,29335.0,29506.0,22148.0,19838.0,40422.0,31391.0,39027.0,34829.0,28195.0,15717.0,645.6,671.1,694.5,671.1,584.0,540.9,18.61,18.37,14.3,13.59,9.78,9.52,31269.0,1649.4114101703033,26742.083333333332,4506.943359636265,669.725,20.01505683229525,636.3416666666666,55.1022431210354,17.16,1.982103260007768,13.888333333333334,3.280656346008518,972.0,10640.0,-3.3999999999999773,21.198276,0.5,1.5009259660601089,20,5,0.6631226582407952,-0.7485107481711012
2021-05-24,28707.0,25987.0,26184.0,659.5,80.29,1,2.8,0,17.14,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,30478.0,32835.0,32428.0,29335.0,24218.0,22488.0,43420.0,40422.0,31391.0,39027.0,36165.0,22727.0,667.7,645.6,671.1,694.5,591.3,541.2,17.36,18.61,18.37,14.3,11.38,9.88,31112.0,1904.9554675459794,27260.333333333332,4327.2771059310335,660.975,11.3476502707247,646.1999999999999,46.433686831084955,17.87,0.7281483365359668,14.493333333333332,3.1407015236418037,-628.0,6219.0,-35.0,20.350160600000002,-0.029999999999986926,1.1268014912751205,21,5,0.5680647467311558,-0.8229838658936564
2021-05-31,27579.0,26131.0,25621.0,660.1,80.35,0,3.2,0,15.6,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,28707.0,30478.0,32835.0,32428.0,26650.0,20508.0,25987.0,43420.0,40422.0,31391.0,26822.0,22640.0,659.5,667.7,645.6,671.1,688.6,590.1,17.14,17.36,18.61,18.37,13.75,11.85,29899.75,2291.9132291602987,27849.583333333332,3769.7305777452534,658.225,9.207017251351225,652.0333333333334,43.01651550347385,17.1775,1.2349460177136318,14.805833333333334,3.03868529685672,-4849.0,7071.0,-11.0,18.9322665,-0.710000000000008,0.8759148487077381,22,5,0.46472317204376906,-0.8854560256532096
2021-06-07,29732.0,32482.0,29345.0,651.9,80.41,1,3.1,0,14.7,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,27579.0,28707.0,30478.0,32835.0,29409.0,20902.0,26131.0,25987.0,43420.0,40422.0,29174.0,21585.0,660.1,659.5,667.7,645.6,707.4,583.5,15.6,17.14,17.36,18.61,17.08,10.71,29124.0,1260.1447006858587,28585.416666666668,3090.9946165751608,659.8,6.454972243679985,657.7333333333333,37.25580695026148,16.2,1.2700656151029195,15.138333333333334,2.7548035182644695,-3103.0,8830.0,6.2999999999999545,18.204897900000002,-0.5200000000000102,1.1317560986523152,23,6,0.35460488704253584,-0.9350162426854147
2021-06-14,31073.0,32439.0,30066.0,654.8,80.97,0,4.0,0,15.37,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,29732.0,27579.0,28707.0,30478.0,29506.0,22148.0,32482.0,26131.0,25987.0,43420.0,34829.0,28195.0,651.9,660.1,659.5,667.7,671.1,584.0,14.7,15.6,17.14,17.36,13.59,9.78,29272.75,1487.8029383400608,29329.166666666668,2397.090920008563,656.575,3.9152479700116296,663.6333333333333,29.267149854505146,15.7025,1.0315805025946463,15.604166666666666,2.17874633816341,595.0,8925.0,-12.900000000000091,19.3822908,0.5799999999999983,1.243754799244022,24,6,0.23931566428755768,-0.970941817426052
2021-06-21,33882.0,42015.0,35441.0,660.4,80.81,0,3.4,0,17.59,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,31073.0,29732.0,27579.0,28707.0,29335.0,24218.0,32439.0,32482.0,26131.0,25987.0,39027.0,36165.0,654.8,651.9,660.1,659.5,694.5,591.3,15.37,14.7,15.6,17.14,14.3,11.38,30566.5,2637.589113818398,30134.5,2132.604446978463,656.8,4.157723736214322,669.3916666666667,18.592934060273944,15.815,1.2433958876132025,16.121666666666666,1.7863768987093056,5175.0,9664.0,0.8999999999999773,20.3466004,0.519999999999996,1.5464089693672554,25,6,0.12053668025532308,-0.992708874098054
2021-06-28,33680.0,40179.0,34596.0,591.6,80.99,1,3.1,0,20.84,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,33882.0,31073.0,29732.0,27579.0,32428.0,26650.0,42015.0,32439.0,32482.0,26131.0,31391.0,26822.0,660.4,654.8,651.9,660.1,671.1,688.6,17.59,15.37,14.7,15.6,18.37,13.75,32091.75,2027.6262599404233,30720.333333333332,2052.4584076543624,639.675,32.24359109445919,661.3083333333333,28.124995622895266,17.125,2.767556081937052,16.712500000000002,2.079148099145816,6101.0,7030.0,-68.5,22.3756728,0.6400000000000006,1.3958339417441705,26,6,-3.216245299353273e-16,-1.0
2021-07-05,35106.0,32730.0,32400.0,607.6,80.52,1,3.4,0,17.96,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,33680.0,33882.0,31073.0,29732.0,32835.0,29409.0,40179.0,42015.0,32439.0,32482.0,40422.0,29174.0,591.6,660.4,654.8,651.9,645.6,707.4,20.84,17.59,15.37,14.7,18.61,17.08,33435.25,1696.1838294634574,31195.083333333332,2357.739034766179,628.6,34.19395658104942,652.9916666666667,28.01186301724629,17.94,2.24631550173466,16.785833333333333,2.1085990969160044,5374.0,5697.0,-44.299999999999955,19.925088,0.10999999999999943,1.483596285826229,27,7,-0.12053668025532283,-0.992708874098054
2021-07-12,37937.0,47062.0,39690.0,573.8,80.75,0,3.5,0,17.4,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,35106.0,33680.0,33882.0,31073.0,30478.0,29506.0,32730.0,40179.0,42015.0,32439.0,43420.0,34829.0,607.6,591.6,660.4,654.8,667.7,671.1,17.96,20.84,17.59,15.37,17.36,13.59,35151.25,1961.1240611785179,31897.666666666668,2982.147253645226,608.35,37.34537008340798,644.8833333333333,35.401305403084045,18.447499999999998,1.611859691991451,17.103333333333335,1.8552693180301543,6864.0,8431.0,-81.0,21.330405600000002,-0.21999999999999886,1.759606598782985,28,7,-0.23931566428755743,-0.9709418174260521
2021-07-19,37939.0,38179.0,36138.0,531.3,80.77,0,5.0,0,18.49,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,37937.0,35106.0,33680.0,33882.0,28707.0,29335.0,47062.0,32730.0,40179.0,42015.0,25987.0,39027.0,573.8,607.6,591.6,660.4,659.5,694.5,17.4,17.96,20.84,17.59,17.14,14.3,36165.5,2127.8913662747573,32614.666666666668,3324.654522949594,576.0749999999999,32.88782702865483,631.2833333333333,44.727067934983324,18.6725,1.5119826939045222,17.4525,1.6641521182653625,4057.0,8604.0,-129.10000000000002,21.7682506,-0.04000000000000625,1.6455886746805417,29,7,-0.3546048870425356,-0.9350162426854148
2021-07-26,38385.0,51298.0,41631.0,529.7,80.42,0,3.8,0,18.12,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,37939.0,37937.0,35106.0,33680.0,27579.0,32428.0,38179.0,47062.0,32730.0,40179.0,26131.0,31391.0,531.3,573.8,607.6,591.6,660.1,671.1,18.49,17.4,17.96,20.84,15.6,18.37,37341.75,1505.321532652295,33111.083333333336,3715.952746013536,560.6,37.40115862733031,619.5,51.4103456160688,17.9925,0.4530912343742429,17.43166666666667,1.6531503442233806,4705.0,5957.0,-61.89999999999998,20.156990699999998,-0.5699999999999932,1.5924755387624905,30,7,-0.46472317204376806,-0.8854560256532101
2021-08-02,35437.0,37754.0,34592.0,531.9,80.32,0,3.8,0,14.72,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,38385.0,37939.0,37937.0,35106.0,29732.0,32835.0,51298.0,38179.0,47062.0,32730.0,32482.0,40422.0,529.7,531.3,573.8,607.6,651.9,645.6,18.12,18.49,17.4,17.96,14.7,18.61,37424.5,1341.6510972181457,33327.916666666664,3773.8432173034626,541.675,21.43678691719908,610.025,56.398341771238854,17.1825,1.7029068285337208,17.1075,1.7777827099047274,331.0,2602.0,-75.70000000000005,20.3325345,-0.20000000000000284,1.0758319791428852,31,8,-0.5680647467311556,-0.8229838658936566
2021-08-09,33555.0,36026.0,32866.0,513.7,80.25,0,5.4,0,15.71,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,35437.0,38385.0,37939.0,37937.0,31073.0,30478.0,37754.0,51298.0,38179.0,47062.0,32439.0,43420.0,531.9,529.7,531.3,573.8,654.8,667.7,14.72,18.12,18.49,17.4,15.37,17.36,36329.0,2259.0540793290716,33584.333333333336,3665.5815198665737,526.65,8.683125397386542,597.1916666666667,59.516437123527474,16.759999999999998,1.8354472661089387,16.97,1.819790197697581,-4382.0,3077.0,-60.09999999999991,18.848940300000002,-0.5,0.7189085242930077,32,8,-0.663122658240795,-0.7485107481711013
2021-08-16,31739.0,40508.0,33660.0,536.5,80.13,0,3.7,0,15.55,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,33555.0,35437.0,38385.0,37939.0,33882.0,28707.0,36026.0,37754.0,51298.0,38179.0,42015.0,25987.0,513.7,531.9,529.7,531.3,660.4,659.5,15.71,14.72,18.12,18.49,17.59,17.14,34779.0,2838.7776712287027,33837.0,3393.203849407786,527.95,9.913458864934016,586.9416666666667,58.39105564029385,16.025000000000002,1.4625206551248373,16.837500000000002,1.863643181805667,-6200.0,3032.0,5.2000000000000455,17.2372035,-0.6400000000000006,0.34722514155285944,33,8,-0.7485107481711011,-0.6631226582407952
2021-08-23,28138.0,33420.0,28844.0,501.3,81.01,0,3.1,0,11.04,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,31739.0,33555.0,35437.0,38385.0,33680.0,27579.0,40508.0,36026.0,37754.0,51298.0,40179.0,26131.0,536.5,513.7,531.9,529.7,591.6,660.1,15.55,15.71,14.72,18.12,20.84,15.6,32217.25,3110.485961496476,33883.583333333336,3302.095105131405,520.85,16.333503400477447,573.7083333333334,58.29826846537229,14.254999999999999,2.1868165599031837,16.4575,2.4963905762301626,-10247.0,559.0,-28.400000000000034,17.0279735,0.5900000000000034,-0.3911726571150116,34,8,-0.8229838658936564,-0.5680647467311559
2021-08-30,28622.0,34150.0,29402.0,492.8,80.97,0,3.7,0,12.7,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,28138.0,31739.0,33555.0,35437.0,35106.0,29732.0,33420.0,40508.0,36026.0,37754.0,32730.0,32482.0,501.3,536.5,513.7,531.9,607.6,651.9,11.04,15.55,15.71,14.72,17.96,14.7,30513.5,2580.2677509643563,33791.083333333336,3441.565353633836,511.07500000000005,18.99866223360859,560.45,56.97558488271348,13.75,2.275097067526306,16.290833333333335,2.684099504771575,-6815.0,-1110.0,-39.099999999999966,14.1055794,0.6500000000000057,-0.3589442883824612,35,8,-0.8854560256532096,-0.4647231720437691
2021-09-06,26897.0,25056.0,24816.0,480.7,80.86,1,3.3,0,11.62,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,28622.0,28138.0,31739.0,33555.0,37937.0,31073.0,34150.0,33420.0,40508.0,36026.0,47062.0,32439.0,492.8,501.3,536.5,513.7,573.8,654.8,12.7,11.04,15.55,15.71,17.4,15.37,28849.0,2059.0818342164043,33443.083333333336,3919.3604872207598,502.825,23.98852156067041,545.9416666666667,52.777947501056346,12.7275,2.003453268733797,15.978333333333332,3.0006842653978,-6658.0,-4176.0,-33.00000000000006,14.104921599999999,0.6099999999999994,-0.8227217306835969,36,9,-0.9350162426854147,-0.3546048870425359
